,Table S10. GO enrichment of cluster 3,,,,,
GO:0071472,cellular response to salt stress,1,38,1.46E-06,biological_process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
GO:0062197,cellular response to chemical stress,1,112,7.07E-03,biological_process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."
GO:2000028,"regulation of photoperiodism, flowering",1,103,4.73E-03,biological_process,"Any process that modulates the frequency, rate or extent of photoperiodism, flowering."
GO:0071470,cellular response to osmotic stress,1,51,3.59E-05,biological_process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
GO:2000023,regulation of lateral root development,1,30,5.35E-08,biological_process,"Any process that modulates the frequency, rate or extent of lateral root development."
GO:0031648,protein destabilization,1,4,3.69E-51,biological_process,"Any process that decreases the stability of a protein, making it more vulnerable to degradative processes or aggregation."
GO:0035091,phosphatidylinositol binding,1,163,3.15E-02,molecular_function,"Binding to an inositol-containing glycerophospholipid, i.e. phosphatidylinositol (PtdIns) and its phosphorylated derivatives."
GO:0009640,photomorphogenesis,1,83,1.45E-03,biological_process,"The control of plant growth, development, and differentiation by the duration and nature of light, independent of photosynthesis."
GO:0031647,regulation of protein stability,1,41,3.65E-06,biological_process,"Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation."
GO:1900150,regulation of defense response to fungus,1,40,2.73E-06,biological_process,"Any process that modulates the frequency, rate or extent of defense response to fungus."
GO:0010224,response to UV-B,1,81,1.25E-03,biological_process,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm."
GO:0009411,response to UV,1,138,1.72E-02,biological_process,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."
GO:0030695,GTPase regulator activity,1,174,3.92E-02,molecular_function,Binds to and modulates the activity of a GTPase.
GO:0005085,guanyl-nucleotide exchange factor activity,1,40,2.73E-06,molecular_function,"Stimulates the exchange of GDP to GTP on a signaling GTPase, changing its conformation to its active form. Guanine nucleotide exchange factors (GEFs) act by stimulating the release of guanosine diphosphate (GDP) to allow binding of guanosine triphosphate (GTP), which is more abundant in the cell under normal cellular physiological conditions."
GO:0060589,nucleoside-triphosphatase regulator activity,1,174,3.92E-02,molecular_function,Binds to and modulates the activity of an NTPase.
GO:0008643,carbohydrate transport,1,88,2.04E-03,biological_process,"The directed movement of carbohydrate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carbohydrates are a group of organic compounds based of the general formula Cx(H2O)y."
GO:0015145,monosaccharide transmembrane transporter activity,1,31,8.87E-08,molecular_function,Enables the transfer of a monosaccharide from one side of a membrane to the other.
GO:0012505,endomembrane system,1,134,1.53E-02,cellular_component,"A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."
GO:0015146,pentose transmembrane transporter activity,1,2,1.34E-100,molecular_function,Enables the transfer of a pentose sugar from one side of a membrane to the other. Pentose is a monosaccharide with 5 carbon atoms.
GO:0015750,pentose transmembrane transport,1,1,2.49E-199,biological_process,"The process in which pentose is transported across a lipid bilayer, from one side of a membrane to the other. A pentose is any aldose with a chain of five carbon atoms in the molecule."
GO:0015751,arabinose transmembrane transport,1,1,2.49E-199,biological_process,"The process in which arabinose, a pentose monosaccharide that occurs in both D and L configurations, is transported across a lipid bilayer, from one side of a membrane to the other."
GO:0042882,L-arabinose transmembrane transport,1,1,2.49E-199,biological_process,"The process in which L-arabinose, the L-enantiomer of arabinose, is transported across a lipid bilayer, from one side of a membrane to the other."
GO:0051119,sugar transmembrane transporter activity,1,81,1.25E-03,molecular_function,"Enables the transfer of a sugar from one side of a membrane to the other. A sugar is any member of a class of sweet, water-soluble, crystallizable carbohydrates, which are the monosaccharides and smaller oligosaccharides."
GO:0034219,carbohydrate transmembrane transport,1,38,1.46E-06,biological_process,The process in which a carbohydrate is transported across a membrane.
GO:0015144,carbohydrate transmembrane transporter activity,1,133,1.48E-02,molecular_function,Enables the transfer of carbohydrate from one side of a membrane to the other.
GO:0006817,phosphate ion transport,1,57,9.73E-05,biological_process,"The directed movement of phosphate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
GO:0009312,oligosaccharide biosynthetic process,1,127,1.23E-02,biological_process,"The chemical reactions and pathways resulting in the formation of oligosaccharides, molecules with between two and (about) 20 monosaccharide residues connected by glycosidic linkages."
GO:0015749,monosaccharide transmembrane transport,1,30,5.35E-08,biological_process,"The process in which a monosaccharide is transported across a lipid bilayer, from one side of a membrane to the other. Monosaccharides are the simplest carbohydrates; they are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."
GO:0009937,regulation of gibberellic acid mediated signaling pathway,1,33,2.23E-07,biological_process,"Any process that modulates the frequency, rate or extent of gibberellic acid mediated signaling."
GO:0042900,arabinose transmembrane transporter activity,1,1,2.49E-199,molecular_function,"Enables the transfer of arabinose, a pentose monosaccharide that occurs in both D and L configurations, and as a polymer, from one side of a membrane to the other."
GO:0010476,gibberellin mediated signaling pathway,1,56,8.36E-05,biological_process,The series of molecular signals generated as a consequence of gibberellin stimulus.
GO:0009939,positive regulation of gibberellic acid mediated signaling pathway,1,12,4.65E-18,biological_process,"Any process that activates or increases the frequency, rate or extent of gibberellic acid mediated signaling activity."
GO:0010647,positive regulation of cell communication,1,106,5.44E-03,biological_process,"Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."
